SL. No.,Class,Age,time,adv_bookdays,weekday,month,monthday,demand,from_ind,to_ind,Fare
4802,0,57,36,11,5,2,4,1,1,3,6847.25
4803,0,33.5,29,31,3,5,1,1,1,3,3970.79
4804,0,77.3,38,17,1,4,30,1,2,3,3727.82
4805,0,52.2,32,31,1,0,11,1,5,3,2865.53
4807,0,28.1,36,47,4,6,21,1,5,3,2559.02
4808,0,38.4,39,4,4,1,25,2,5,3,7549.17
4809,0,73.8,34,6,4,8,1,2,2,3,8291.95
4810,0,58.9,36,28,0,6,31,1,6,3,6159.68
4813,1,70.7,44,49,4,6,7,1,2,3,9089.79
4814,0,65,42,20,4,1,25,2,2,3,3620.53
4815,0,31.5,40,28,2,7,30,1,1,3,3610.38
4818,1,75.9,41,38,3,9,26,1,4,3,13239.98
4819,0,62.2,44,15,6,6,30,1,7,3,8428.5
4820,0,33.6,34,34,1,8,5,1,6,3,4554.87
4821,0,33.4,41,36,1,9,24,2,4,3,5736.07
4823,0,73.9,39,13,5,9,7,1,1,3,6312.81
4825,1,53.6,45,26,1,9,10,3,4,3,15672.33
4826,0,39.7,42,18,0,4,8,2,1,3,6795.19
4828,0,77.6,33,25,0,1,7,1,4,3,8276.07
4829,0,58.7,38,1,1,3,4,1,5,3,7679.69
4830,0,17.4,41,32,6,8,10,1,1,3,5145.06
4831,0,60.8,40,32,6,2,26,1,1,3,7976.71
4832,0,26.6,25,24,5,5,3,1,2,3,3411.71
4834,0,36.9,42,27,3,0,27,1,4,3,3806.36
4835,0,74.6,40,2,6,6,30,1,6,3,10874.1
4837,0,43.6,35,36,6,4,21,1,7,3,9152.53
4838,0,38.4,33,19,6,8,17,1,1,3,7195.02
4840,1,56.6,38,22,2,3,19,1,2,3,13688.86
4844,1,82.1,38,4,2,6,26,1,5,3,15977.94
4846,1,41.8,34,29,0,7,21,1,1,3,16555.93
4847,0,24.1,42,13,3,8,14,1,1,3,4099.68
4848,0,57.3,34,5,3,5,1,1,1,3,8660
4850,1,31.6,39,36,4,8,22,1,2,3,9247.82
4851,0,35.8,41,36,5,0,22,4,5,3,3092.3
4852,0,40.3,43,33,3,1,3,2,6,3,3345.35
4853,0,42.1,40,57,3,10,16,1,1,3,6306.24
4854,0,27.7,38,24,6,6,23,1,5,3,4062.25
4856,0,48,34,36,5,4,27,1,1,3,4141.69
4857,0,26.2,46,6,4,5,2,1,2,3,5142.15
4858,0,63.4,24,6,4,1,25,1,1,3,5293.33
4859,0,13,42,43,1,0,18,1,7,3,2744.34
4861,1,49.9,34,1,4,3,28,1,5,3,23738.62
4862,1,70.4,26,65,5,8,9,1,4,3,8297.78
4863,0,16.4,34,26,1,8,12,1,1,3,3472.79
4864,0,59.5,30,26,1,3,25,1,7,3,4608.58
4865,1,37.9,34,37,3,7,17,1,5,3,12511.38
4867,0,34.8,34,46,3,1,3,1,2,3,6722.4
4868,0,48.6,38,38,0,9,23,1,2,3,5785.76
4870,0,46.5,29,51,1,1,8,1,2,3,4530.39
4871,0,14.3,36,21,5,4,13,2,5,3,2583.98
4873,0,45.1,32,30,2,0,12,2,5,3,5084.62
4875,1,33.5,42,35,4,5,9,1,6,3,6961.3
4876,0,25.4,34,37,5,4,6,1,2,3,3521.91
4877,0,51.3,37,48,3,10,2,1,4,3,5729.69
4878,1,76.9,32,18,5,8,30,1,4,3,14069.98
4879,0,30,26,17,4,7,4,1,2,3,3719.24
4880,1,71,37,27,4,2,24,1,7,3,11244.95
4881,0,79.8,33,27,3,4,25,1,4,3,5527.38
4883,1,44.6,46,35,1,2,14,1,4,3,16333.15
4884,0,26.3,44,50,6,9,1,1,2,3,5560.45
4885,0,31.8,43,15,5,4,20,1,5,3,3385.8
4887,0,29,42,19,4,5,23,1,1,3,3813.31
4888,0,16.8,45,32,2,7,2,1,4,3,3432.66
4889,0,47.2,44,10,2,2,8,1,1,3,9802.15
4890,0,22.6,40,54,0,6,10,1,1,3,4786.54
4891,0,57.9,43,2,4,3,14,1,1,3,10130.53
4892,1,36.5,30,38,3,4,25,1,2,3,10047.68
4893,1,19.9,27,24,2,1,9,1,5,3,6490.07
4894,1,40,40,33,1,3,11,2,2,3,16088.86
4895,0,70.4,40,1,2,2,1,1,1,3,10041.9
4896,1,69.6,44,27,5,0,8,1,5,3,6897.22
4897,1,74.3,41,14,4,3,14,1,4,3,9815.26
4898,0,74.3,40,35,6,6,16,2,5,3,6003.73
4899,0,35.2,26,30,3,9,5,1,6,3,4445.51
4901,0,61.8,29,57,4,10,24,1,4,3,3579.19
4902,1,81.9,35,5,3,7,24,1,1,3,20554.94
4903,0,46.6,36,17,1,3,18,2,2,3,6964.13
4904,0,44.9,35,2,2,2,22,1,7,3,6806.44
4905,0,37.6,42,25,5,7,26,1,5,3,3416.9
4906,1,39.4,38,16,6,8,10,1,5,3,19647.2
4907,0,71.2,44,3,4,2,17,1,7,3,5742.07
4908,0,33.8,32,10,4,0,14,2,1,3,4940.87
4909,0,37.3,32,45,3,8,21,1,7,3,5611.51
4910,0,38.4,26,14,1,7,15,2,7,3,6142.24
4911,0,57.8,40,33,6,1,13,2,1,3,8449.59
4912,0,22.1,33,47,6,7,20,1,2,3,5223.69
4913,1,24.9,40,24,5,7,5,1,2,3,8557.87
4914,0,33.6,36,26,6,9,8,2,4,3,5590.04
4915,1,42.6,44,5,3,7,24,1,6,3,22798.53
4916,0,45.8,40,23,4,0,28,1,7,3,5891.78
4917,1,32,43,29,1,2,28,1,5,3,6903.78
4918,0,65.5,45,37,5,4,27,2,2,3,3613.68
4919,1,78.7,27,7,0,7,14,1,5,3,13723.39
4920,1,61.8,40,14,5,8,9,1,2,3,9843.57
4921,0,71.2,40,32,1,2,7,1,6,3,2767.84
4922,1,38.1,38,35,0,5,5,2,4,3,23671.88
4924,0,56.8,39,36,4,2,17,1,2,3,3700.13
4925,1,20.7,32,12,5,5,24,2,4,3,10571.01
4926,0,43.5,31,17,5,8,30,2,5,3,5159.95
4927,0,59.8,38,34,1,3,25,1,4,3,5513.34
4928,1,14,25,27,6,4,28,1,7,3,11245.59
4929,0,74.9,42,8,0,6,24,1,5,3,8040.31
4930,1,77.8,36,18,5,4,13,1,1,3,14058.4
4931,0,71.8,38,1,2,5,14,1,5,3,7801.59
4932,0,63.1,36,38,6,9,15,1,4,3,7980.1
4933,0,58.8,43,32,5,6,15,1,4,3,5481.01
4936,0,55,38,3,0,4,29,1,4,3,9276.91
4937,0,46.7,41,1,5,6,22,2,2,3,11619.28
4938,0,53.5,28,26,0,9,9,2,4,3,8394.59
4939,0,38.5,38,14,3,2,30,1,6,3,5363.94
4941,0,79.1,39,56,0,2,20,1,6,3,5783.46
4942,0,51,43,18,0,2,6,1,2,3,5819.3
4943,0,31.3,41,47,3,2,23,1,7,3,3627.59
4945,0,61.3,43,13,0,6,10,1,6,3,6943.98
4946,0,68.7,36,48,2,1,23,1,1,3,5117.71
4947,0,41.8,37,22,4,7,18,2,6,3,3519.98
4948,0,22.8,35,15,3,5,29,1,5,3,2813.8
4949,0,71.3,34,20,3,8,28,1,5,3,4340.91
4950,1,35.8,39,54,0,7,14,1,5,3,11289.31
4953,0,28.4,41,22,0,6,17,1,4,3,5634.93
4954,0,49,36,30,5,5,17,1,4,3,4252.4
4955,0,50.7,42,36,4,6,21,1,2,3,5999.82
4956,1,12.9,43,57,5,7,26,1,2,3,8374.37
4957,0,48.4,42,77,5,9,7,1,4,3,3802.04
4958,0,71,24,6,2,4,17,2,5,3,6163.44
4959,1,41,28,30,2,5,21,1,6,3,7714.66
4960,0,72.1,31,41,0,3,17,1,2,3,5149.48
4961,1,43,47,46,1,3,4,1,1,3,16549.82
4963,0,22.4,32,1,4,5,16,2,2,3,6730.04
4965,0,33.2,43,23,4,8,8,1,4,3,4029.37
4968,0,74,38,14,1,8,19,1,5,3,4662.58
4969,0,42,24,41,5,0,1,1,1,3,3967.98
4970,0,73.7,36,21,2,1,9,1,7,3,4674.07
4973,0,35.3,39,10,0,4,22,1,1,3,11153.35
4974,0,24.9,25,9,2,9,4,2,5,3,3356.2
4975,1,41.1,43,14,4,3,28,2,1,3,12015.82
4978,1,45.8,28,33,1,1,22,1,2,3,10518.74
4980,1,50.1,38,27,6,0,2,2,5,3,10766.97
4981,0,64.6,42,12,1,4,16,1,5,3,4539.31
4982,1,34.8,39,25,3,5,15,2,5,3,7374.29
4983,0,43.6,32,23,4,6,28,1,7,3,5987.78
4984,1,38.1,32,13,6,7,6,1,1,3,17915.09
4985,0,46.7,27,7,6,8,17,1,5,3,6765.96
4987,0,68.9,39,25,1,6,25,1,2,3,3245.49
4988,1,47.6,44,3,4,8,29,1,1,3,32328.28
4989,0,38.7,41,37,2,7,30,1,7,3,3661.92
4990,1,45.1,39,7,5,1,26,1,5,3,10915.61
4991,0,33.8,28,18,1,3,11,1,1,3,6257.42
4992,0,33.3,36,26,6,2,19,1,7,3,4917.32
4993,1,28.5,44,38,0,5,5,1,1,3,15381.21
4995,0,25.2,36,59,1,9,3,1,4,3,3507.03
4996,0,36.4,45,11,4,2,10,2,5,3,4437.41
4997,1,31.4,39,24,5,3,1,1,4,3,9065.92
4998,0,62.4,25,8,1,4,2,1,1,3,7240.79
4999,0,68.5,42,37,1,3,11,1,2,3,5317.27
5000,0,70.8,42,36,1,9,10,1,7,3,3024.24
5002,0,44.4,39,35,2,5,21,1,2,3,4149.6
5004,1,74.4,43,13,2,1,9,1,2,3,15756.15
5005,0,51.1,33,32,3,4,25,2,1,3,6516.67
5006,0,13.3,45,41,5,0,1,1,5,3,2885.22
5008,0,73.6,41,31,4,6,14,1,1,3,5172.59
5011,0,48.1,31,7,3,7,31,1,5,3,4288
5012,0,35.3,29,1,0,6,31,1,1,3,17066.06
5014,0,28.3,26,33,6,3,16,1,5,3,3906.35
5015,1,79.4,48,17,1,9,3,1,7,3,12490.31
5016,0,36.2,42,31,0,4,15,1,1,3,5786.02
5017,0,53.2,31,28,3,3,13,2,2,3,5615.15
5018,0,69.1,29,33,0,4,15,1,5,3,3818.64
5019,0,48.9,37,40,1,2,28,1,4,3,5677.18
5020,0,55,32,13,0,0,17,1,1,3,6641.92
5021,0,40.5,35,56,6,7,6,1,2,3,6111.93
5022,1,52,45,17,3,7,31,2,2,3,12014.84
5023,0,32.8,35,41,5,8,16,1,5,3,3509.03
5024,0,32.4,35,9,4,8,15,1,6,3,3725.54
5025,0,39.6,30,18,5,7,19,1,1,3,7080.04
5026,1,34.4,43,8,2,2,22,1,4,3,13873.37
5027,0,53.3,39,7,6,6,9,1,2,3,11986.87
5028,0,12.9,35,26,0,7,14,1,7,3,4303.77
5029,0,60.8,48,17,4,5,16,1,7,3,5050.5
5030,1,78,38,31,5,7,26,1,2,3,12637.32
5031,1,38,30,9,4,5,2,1,6,3,10129.18
5032,1,73.6,31,7,3,5,15,1,6,3,14026.04
5033,1,57.7,34,26,6,3,9,1,2,3,13807.94
5034,0,75.1,42,25,0,4,8,1,6,3,6395.89
5036,0,46.9,44,35,4,8,1,1,5,3,4776.64
5037,0,32.3,37,12,0,0,3,2,5,3,4810.29
5038,0,55,32,7,3,2,30,1,2,3,5596.71
5039,0,70.3,39,17,0,8,4,1,2,3,5110.38
5040,0,28.6,32,16,0,3,24,1,5,3,4243.8
5042,0,32.7,47,53,4,7,4,1,1,3,3694.21
5043,0,41.1,37,11,2,1,23,2,5,3,5670.53
5045,0,52.8,39,13,1,0,25,1,7,3,5754.8
5046,1,63.3,40,2,4,1,18,1,5,3,11311.32
5047,0,34.7,41,33,4,5,9,1,1,3,6138.01
5048,0,77.6,42,47,4,0,21,1,2,3,5067.41
5049,0,28,26,24,2,3,5,1,1,3,3795.6
5050,0,30,39,12,4,0,7,1,5,3,3049.45
5051,0,52.9,39,9,5,5,3,1,5,3,3545.19
5052,0,72.7,42,22,2,9,11,2,1,3,3617.24
5053,0,50.5,44,8,0,4,1,1,5,3,9583.71
5054,1,37.3,36,30,5,0,29,2,5,3,7550.16
5055,0,42.6,36,5,2,2,15,1,1,3,6927.57
5056,0,54.2,44,20,2,1,23,1,1,3,6887.42
5058,0,56.7,32,2,3,5,15,1,2,3,6823.73
5059,0,72.3,40,46,6,2,12,1,5,3,5733.77
5060,0,51.7,41,22,2,6,12,2,4,3,6291.75
5061,0,15.6,48,24,4,8,8,1,1,3,3366.36
5062,1,42.9,30,34,5,3,15,1,2,3,16182.66
5063,0,28,45,0,1,4,2,1,5,3,5580.33
5066,0,54.5,25,35,3,0,20,2,5,3,4336.05
5067,1,59.6,36,10,3,7,31,1,2,3,11203.52
5068,0,51.2,41,37,4,6,21,2,1,3,6077.84
5069,0,53,40,29,5,0,22,1,5,3,4431.21
5072,0,82.9,32,32,2,1,16,1,7,3,4513.58
5073,0,49.3,31,56,2,3,26,1,5,3,2806.24
5074,0,35.7,47,15,5,6,1,1,2,3,4231.43
5075,0,77.7,25,8,1,5,13,1,5,3,5846.29
5076,1,45.8,28,18,6,5,4,1,4,3,16807.5
5078,1,33.1,41,15,4,7,4,2,4,3,16131.06
5079,0,24,28,31,6,9,8,1,5,3,4037.16
5080,0,79.1,40,1,2,7,30,1,1,3,10516.46
5081,0,76.7,48,24,6,7,27,1,2,3,7820.25
5082,0,77.2,42,7,1,7,29,2,2,3,7596.11
5083,1,38.2,44,27,1,5,13,1,5,3,12193.77
5084,1,70,32,7,0,9,2,1,6,3,21752.64
5085,0,65.3,44,2,4,6,7,1,4,3,6722.33
5086,0,45.3,35,37,4,5,2,1,4,3,6500.77
5087,1,34.3,45,51,6,8,17,1,4,3,15617.48
5088,1,37.6,43,29,4,5,9,2,1,3,11089.72
5089,1,66.4,24,40,4,1,25,1,5,3,6173.07
5090,1,20.6,43,34,2,3,12,1,1,3,8989.02
5091,0,37.7,26,37,2,7,16,1,4,3,5985.79
5092,0,45.4,41,31,3,2,16,1,4,3,6478.15
5093,0,45.5,26,35,4,1,11,1,1,3,4322.07
5095,1,34.4,35,1,1,6,18,1,7,3,24653.72
5096,0,22.5,44,5,0,3,3,2,1,3,8299.17
5097,0,28.6,42,11,3,0,20,1,5,3,2850.75
5098,0,72.9,31,38,4,1,25,1,2,3,5403.75
5099,1,72.4,44,25,1,2,7,1,1,3,10709.06
5100,1,52.5,40,16,4,3,14,1,1,3,9966.85
5101,0,35.2,41,34,2,1,23,2,5,3,2677.04
5102,1,60.1,39,14,3,6,6,1,1,3,9777.46
5103,0,65.1,28,40,4,6,7,1,2,3,5206.2
5104,0,74.2,30,43,3,9,5,1,4,3,5238.02
5105,0,22.8,44,34,2,3,5,1,7,3,3534.29
5106,0,65.1,31,14,4,7,25,1,6,3,4083.03
5109,0,29.9,38,36,5,5,10,2,6,3,2373.82
5112,0,33.5,40,11,5,3,29,3,1,3,4612.51
5113,0,60.4,40,4,0,2,6,1,4,3,8693.47
5114,0,69.7,38,47,1,6,4,1,2,3,5056.33
5115,0,57,46,9,6,1,6,1,6,3,5768.61
5116,0,54,40,38,2,4,10,1,2,3,5503.63
5117,0,30,31,4,2,7,30,1,7,3,5141.7
5118,0,64.1,40,15,3,3,27,1,1,3,4076.97
5119,0,24.5,42,12,5,5,24,1,4,3,4137.72
5120,1,79.7,34,11,4,5,16,1,7,3,14510.97
5121,0,62.2,32,36,5,1,19,1,5,3,4089.62
5122,1,41.3,42,20,2,2,1,2,1,3,11004.73
5123,0,19.2,40,49,4,2,31,1,6,3,2293.95
5126,0,83.5,32,14,6,0,30,1,5,3,7332.19
5127,0,57.1,40,14,0,2,27,1,7,3,7785.54
5128,0,26.9,25,25,5,5,3,1,5,3,2775.85
5129,0,33.8,38,25,6,6,2,1,7,3,7231.57
5130,0,71.3,27,12,3,4,11,1,2,3,6320.08
5131,0,61.2,37,20,3,6,27,1,6,3,2660.07
5132,1,63.4,41,6,5,2,18,1,4,3,19788.97
5133,0,57.5,42,15,4,6,14,1,2,3,3933.77
5134,1,13.8,33,32,5,1,12,1,7,3,8605.5
5135,0,35.4,32,0,3,8,7,1,2,3,8217.26
5136,1,69.9,41,26,5,1,26,1,6,3,6126.97
5137,0,81.7,36,19,2,5,14,1,6,3,3834.12
5138,0,27,29,27,4,2,3,1,1,3,3455.38
5139,1,61.6,42,38,5,0,22,1,5,3,10210.82
5141,0,40.5,39,25,2,7,9,1,2,3,6372.78
5142,0,82.7,31,43,2,8,6,1,1,3,4874.27
5143,0,51.2,42,5,3,8,14,1,2,3,5709.24
5144,0,46.4,24,3,6,2,5,1,5,3,12410.91
5145,0,40.1,35,10,0,9,2,1,5,3,9697.77
5146,0,44.5,38,6,0,7,7,1,4,3,14786.21
5147,0,44.2,42,10,6,8,3,1,1,3,12416.95
5148,0,27.8,45,56,5,5,10,1,2,3,4102.39
5150,0,27.6,40,10,0,9,2,1,1,3,6430.79
5151,1,64.3,36,20,0,2,13,1,2,3,20175.26
5152,0,30.5,25,24,0,0,31,2,2,3,5479.51
5153,0,36.4,44,6,2,5,7,1,1,3,9765.27
5155,0,54.5,39,47,6,7,13,1,4,3,5434.62
5156,0,14.6,28,41,0,3,17,1,1,3,5284.87
5157,0,63.1,35,38,0,6,17,1,5,3,4049.72
5158,0,44.2,38,21,4,5,30,2,1,3,4371.22
5160,1,46.7,35,16,1,9,10,1,5,3,13181.44
5161,1,58.1,44,65,3,5,22,1,2,3,15890.06
5162,0,46.6,35,28,6,9,22,1,4,3,10263.84
5165,1,61.9,38,0,0,4,8,1,2,3,25940.9
5166,0,32.7,42,5,6,5,25,1,1,3,8753.73
5167,0,66.4,36,17,2,7,16,1,7,3,5086.09
5168,0,49.9,41,43,1,1,15,1,4,3,5833.26
5169,1,68.3,34,51,5,1,26,1,1,3,14310.91
5170,0,75.3,40,4,4,1,18,2,4,3,8446.76
5171,0,77,31,25,5,8,2,1,2,3,3485.44
5172,0,75.3,44,25,2,4,31,1,1,3,4116.31
5173,0,28.2,39,14,3,2,9,1,5,3,3277.97
5175,0,55.7,39,32,4,5,23,1,7,3,4996.64
5176,0,60,45,22,0,0,10,1,6,3,6497.91
5177,0,58.6,32,53,0,1,7,2,5,3,3955.86
5178,0,34.9,38,39,3,5,15,1,2,3,4030.58
5179,1,81.3,42,9,2,1,16,1,4,3,16901.8
5180,0,15.2,40,30,2,8,13,1,5,3,2598.42
5181,0,41.8,40,10,3,3,20,1,1,3,5627.61
5182,0,77,46,33,4,8,22,1,1,3,3755.99
5184,0,31.9,25,22,2,9,11,1,1,3,3614.74
5185,1,70,39,29,4,6,14,2,4,3,12794.96
5186,0,47.4,39,34,3,5,15,1,6,3,3106.64
5189,0,37.6,38,24,2,5,14,3,5,3,3008.14
5190,0,25.8,41,8,1,8,12,2,1,3,4787.52
5191,1,30,32,3,2,8,20,1,4,3,16038.68
5192,0,26.4,39,41,2,9,4,1,2,3,3541.46
5193,0,38,37,0,0,0,3,1,1,3,12339.25
5194,0,48.1,43,24,0,6,17,1,5,3,5022.11
5195,0,72.7,40,22,6,1,13,1,5,3,3933.11
5196,0,61,46,10,1,3,18,1,5,3,3685.23
5197,0,65.1,37,34,4,5,9,1,5,3,3847.22
5201,0,23.5,39,12,1,7,1,1,4,3,3897.96
5207,0,66.1,43,15,6,4,21,1,4,3,9124.63
5209,0,32.4,34,24,4,3,14,2,1,6,5064.58
5210,0,79.6,39,4,5,3,1,1,2,6,4227.74
5212,0,55.9,31,32,0,8,18,1,5,6,5998.85
5213,1,40.3,34,12,1,7,15,1,7,6,24945.01
5214,0,79.1,40,38,5,6,29,1,1,6,6847.43
5215,1,75.6,37,26,1,9,10,1,1,6,16728.5
5216,0,28.4,32,22,4,6,7,1,3,6,2636
5217,0,45,33,20,0,5,5,2,4,6,22507.53
5219,0,20.2,39,3,5,0,29,2,2,6,3271.91
5220,0,50.5,30,9,6,0,23,1,2,6,3939.67
5221,1,69.9,41,20,0,2,6,1,5,6,10007.08
5222,1,26.4,36,5,6,6,30,2,1,6,25636.75
5224,0,14.3,31,9,3,4,25,1,1,6,5683.16
5226,0,45,37,21,3,8,28,1,7,6,8296.34
5227,0,46,34,19,2,0,19,1,2,6,2270.68
5228,1,41,25,8,3,6,13,1,1,6,18085.73
5229,1,20.1,38,25,4,3,14,1,1,6,10867.14
5230,1,46.4,46,22,4,2,24,1,5,6,8139.29
5231,0,44.3,45,27,3,2,16,1,5,6,6042.58
5232,0,59,36,18,5,1,12,1,4,6,11047.84
5233,1,62.7,30,27,3,7,3,1,4,6,26363.89
5234,0,39.3,31,18,6,9,1,3,7,6,13163.65
5235,0,55.6,29,35,0,5,12,1,2,6,3910.69
5236,0,75.3,36,56,5,0,8,1,1,6,6500.24
5237,0,38.2,40,47,4,2,24,1,7,6,5172.7
5238,0,64.4,33,13,6,4,28,1,4,6,18946.65
5240,0,37.3,36,35,6,2,5,1,3,6,6938.38
5242,0,78.2,41,29,5,6,22,1,1,6,6519.31
5244,0,33.8,36,45,6,2,12,1,7,6,6910.28
5246,0,67.8,25,20,6,2,26,3,1,6,6585.31
5247,0,63.5,37,12,3,8,14,1,7,6,8066.99
5248,0,20.3,43,20,3,4,18,1,7,6,4634.92
5249,0,14.2,42,9,0,8,25,1,2,6,3338.94
5250,1,67.9,46,9,4,4,19,3,1,6,15087.69
5251,0,39.5,43,54,5,8,16,1,7,6,8104.01
5252,1,30.9,45,0,1,2,7,1,4,6,38407.89
5253,0,34.5,42,30,2,7,9,1,5,6,2652.92
5254,0,26,42,35,4,6,14,1,4,6,7166.58
5255,0,71,28,18,5,3,1,1,2,6,2677.23
5256,0,30.5,25,6,0,4,22,1,7,6,10081.69
5257,0,76.8,32,17,2,1,2,1,2,6,1875.86
5258,0,61.8,31,21,2,2,15,1,5,6,4174.2
5259,0,25,40,8,5,5,17,1,2,6,2361.28
5260,0,25.7,42,7,5,6,29,1,1,6,5880.82
5261,0,62.9,37,18,6,3,23,1,3,6,3904.38
5263,0,22.5,45,34,5,3,8,2,3,6,3270.96
5265,0,67.9,33,18,3,4,25,1,3,6,4461.75
5266,0,55.2,42,21,4,2,3,1,5,6,4161.48
5267,0,66.9,31,23,5,8,9,1,2,6,2766.08
5268,0,67.5,30,20,4,4,26,1,7,6,4404.06
5269,0,19,47,23,4,9,13,2,2,6,1643.21
5270,1,48.3,42,9,3,1,24,1,5,6,9936.43
5271,1,83.6,42,24,0,3,17,1,3,6,15244.6
5272,0,58.9,38,1,2,8,27,1,1,6,12683.75
5273,1,61.9,26,4,3,1,17,1,5,6,10416.08
5274,0,40.3,34,33,4,9,27,1,5,6,5260.05
5276,0,25,35,27,0,3,17,1,5,6,3858.5
5277,0,59.1,44,18,3,4,18,1,1,6,7660.79
5278,1,18.8,44,63,6,5,11,1,1,6,18598.18
5279,0,54.5,30,23,1,9,3,2,7,6,4453.23
5280,1,22.7,40,10,1,8,19,2,2,6,5228.61
5282,1,39.9,28,17,2,4,31,2,4,6,22216.68
5283,0,23.8,28,34,4,3,7,1,3,6,2655.12
5284,0,40.7,44,45,5,2,4,1,7,6,8622.36
5285,1,28.5,33,24,1,1,8,1,4,6,18667.6
5286,0,38,47,30,3,3,13,1,2,6,2916.87
5288,1,22.8,36,13,0,4,8,1,3,6,11236.09
5289,0,59,32,4,2,4,17,1,2,6,3049.52
5290,1,23.1,25,10,3,8,21,1,5,6,8102.23
5291,0,42.2,41,64,1,7,29,1,2,6,3239.62
5293,0,29.9,47,16,3,3,13,1,4,6,7742.68
5294,1,59.6,32,0,1,4,23,1,5,6,20361.44
5296,1,35.3,26,6,3,8,28,1,5,6,16582.39
5297,0,35.2,40,42,5,9,7,1,3,6,3061.28
5298,0,38.1,41,3,6,4,21,2,7,6,13326.18
5299,0,54.3,36,20,4,3,14,1,3,6,2834.38
5300,0,37.3,35,3,5,4,27,1,2,6,5655.81
5301,0,29.1,36,10,6,4,28,2,4,6,13665.02
5302,0,63.7,26,28,6,6,23,1,3,6,5860.59
5304,0,56.7,37,5,5,1,19,1,7,6,7005.06
5305,1,42.7,42,9,6,5,11,2,7,6,26322.98
5306,1,27,31,30,1,2,14,1,2,6,4056.67
5307,0,74.7,36,12,2,6,19,1,7,6,7673.39
5308,0,59,24,35,1,8,12,1,2,6,2690.22
5309,0,58.8,44,31,3,1,17,1,1,6,7005.23
5310,1,67.7,37,21,4,6,21,2,1,6,17166.63
5311,0,82,26,16,2,7,2,1,2,6,3047.71
5312,0,22.7,36,6,2,8,20,1,2,6,2562.19
5313,0,44.5,41,38,4,4,5,1,2,6,2262.01
5314,1,79.3,45,21,2,6,19,1,1,6,18023.35
5315,1,71.9,38,18,5,6,22,1,3,6,10626.86
5316,1,50.8,39,16,5,7,19,1,2,6,8511.53
5318,0,68.7,45,41,4,8,1,1,1,6,8289.52
5321,0,25.4,38,22,1,2,21,2,2,6,1657.25
5322,0,33.8,38,11,1,5,27,1,4,6,9116.74
5323,0,45.6,39,47,4,8,15,1,5,6,3196.1
5324,0,62.6,45,51,4,2,24,1,4,6,7284.35
5325,1,61.2,33,17,0,1,7,1,1,6,27487.46
5326,0,42.3,36,5,2,4,24,2,1,6,8553.4
5327,0,40.6,26,14,0,6,17,1,7,6,9182.57
5328,0,62.8,33,23,6,3,2,1,2,6,4506.07
5330,0,60.9,46,0,2,4,31,1,2,6,4957.7
5331,0,39.2,36,32,0,0,24,2,1,6,11762.26
5332,0,64.2,39,15,1,2,7,1,5,6,4330.66
5333,0,23.5,45,28,0,4,15,3,5,6,4564.18
5334,0,16.4,43,44,0,4,22,1,1,6,6686.12
5335,0,29,39,17,1,5,6,2,5,6,2954.03
5336,0,21.9,46,19,3,0,27,2,5,6,2563.64
5337,0,36.9,32,22,2,4,31,1,2,6,3219.11
5338,0,72.4,34,34,5,9,14,2,5,6,3887.97
5339,0,48.4,37,35,0,9,2,1,2,6,4330.13
5341,0,36,40,25,0,8,11,1,5,6,7036.17
5342,0,65.5,28,1,3,4,11,1,1,6,12619.48
5343,0,68.7,41,43,1,2,14,2,5,6,2405.39
5344,0,32.4,43,20,3,8,28,2,7,6,4947.27
5346,0,68.7,44,5,6,6,9,1,5,6,6082.96
5348,1,14.6,29,13,4,0,21,1,2,6,5169.53
5349,0,54.5,32,13,3,3,6,1,1,6,8384.91
5351,0,47.7,41,26,6,0,30,1,7,6,7800.21
5352,0,78.5,46,38,3,9,12,1,5,6,4026.5
5353,1,24,37,25,3,9,5,1,1,6,10767.5
5354,0,82.4,38,4,0,3,3,1,7,6,16132.76
5355,0,19.8,39,17,2,5,7,1,2,6,2010.78
5357,0,67,44,40,4,6,7,1,5,6,3977.01
5358,0,54.8,34,20,0,5,5,1,5,6,6873.17
5359,1,36.5,34,9,4,1,11,1,3,6,16494.92
5360,0,57.3,41,23,0,4,15,1,2,6,4109.04
5361,0,38.4,35,10,4,6,14,1,4,6,10760.31
5363,0,77,42,24,5,9,21,1,1,6,4210.39
5365,0,14.1,38,34,6,3,30,1,2,6,2664.14
5366,0,67.5,27,5,5,4,27,1,3,6,6134.61
5367,0,73.2,37,25,0,2,20,1,7,6,10176.43
5368,1,63.9,28,34,4,9,27,2,4,6,26504.8
5369,0,16.7,25,3,3,1,17,2,5,6,4342.3
5370,0,26.8,32,5,0,6,24,2,7,6,10196.04
5371,0,63.1,36,53,0,7,28,1,3,6,4012.2
5375,0,74.8,30,25,4,0,14,1,5,6,4054.69
5376,0,66.1,43,25,2,3,19,1,2,6,1881.6
5379,0,56.7,42,6,2,2,15,1,7,6,6848.05
5380,1,57,43,40,3,0,27,1,1,6,17807.22
5381,0,49.8,43,5,6,0,16,1,1,6,11527.18
5382,0,29.4,39,52,3,6,20,1,1,6,4441.29
5383,1,37,44,31,2,2,15,2,2,6,5246.42
5384,0,18.5,29,1,0,8,11,2,3,6,7259.32
5385,0,34.2,42,19,2,7,23,1,3,6,4308.93
5386,1,14.2,35,49,6,1,13,1,7,6,16222.26
